#
#Results from query to  NASA/IPAC Extragalactic Database (NED),
#which is operated by the Jet Propulsion Laboratory, California Institute of
#Technology, under contract with the National Aeronautics and Space Administration.
#This work was (partially) supported by the US National Virtual Observatory
#development project, which is funded by the National Science Foundation
#under cooperative agreement AST0122449 with The Johns Hopkins University.
#
#queryDateTime:2012-10-16T09:32:56PDT
#
#Main Information Table for Searching NED within 180.000 arcmin of 194.952917, 27.980556
#
#Equinox:J2000.0
#
#CoordSystem:Equatorial
#
#N.	Name				        RA(deg)		  DEC(deg)	Type   Velocity  z	Flag	               Magn&Filter Dist(')	Ref	Not	Phm #Points	Positions	Redshift Points	Diameter Points	Associations
200	SDSS J130035.99+275505.4	195.14998 	  27.91819 	G	  6946	 0.023169 	    	21.3g	 11.095	2	0	16	1	0	4	0
201	SDSS J130004.22+280924.2	195.01758 	  28.15672 	G	  7165	 0.023900 	    	20.06	 11.111	7	0	2	1	0	0	0
202	2MASX J12595489+2747453	194.97858 	  27.79600 	G	  8251	 0.027522 	    	17.0g	 11.157	29	0	22	3	3	2	0
203	SDSS J125949.43+280959.6	194.95600 	  28.16657 	G	  6266	 0.020900 	    	20.22	 11.162	6	0	17	2	0	4	0
204	SDSS J125859.47+275604.2	194.74782 	  27.93453 	G	  5766	 0.019233 	    	17.5g	 11.215	27	0	33	3	1	4	0
205	SDSS J130039.32+275748.4	195.16385 	  27.96346 	G	  6599	 0.022012 	    	21.7g	 11.225	2	0	16	1	0	4	0
206	2MASX J13003877+2800516	195.16151 	  28.01453 	G	  7537	 0.025141 	    	15.80	 11.237	47	0	39	3	3	6	0
207	SDSS J130039.10+280035.5	195.16293 	  28.00986 	G	  5932	 0.019787 	    	19.2g	 11.264	10	0	28	3	0	4	0
208	SDSS J125929.27+274824.8	194.87196 	  27.80689 	G	  6710	 0.022382 	    	19.19	 11.270	10	0	11	2	0	0	0
209	[APS2006] J195.152222+28.04893	195.15222 	  28.04893 	G	  7506	 0.025037 	    	21.0R	 11.326	2	0	1	0	0	0	0
210	SDSS J125857.78+275720.4	194.74076 	  27.95569 	G	  5906	 0.019700 	    	20.66	 11.341	7	0	17	2	0	4	0
211	2MASX J12593746+2809577	194.90619 	  28.16614 	G	  5729	 0.019110 	    	17.1g	 11.406	25	1	26	2	4	6	1
212	SDSS J130037.30+275441.0	195.15545 	  27.91142 	G	  6086	 0.020300 	    	20.2g	 11.509	8	0	17	2	0	4	0
213	IC 4041	195.17021 	  27.99661 	G	  7112	 0.023723 	    	15.4g	 11.553	88	2	55	5	9	11	0
214	2MASX J13000871+2809352	195.03636 	  28.15986 	G	  7447	 0.024840 	    	16.4g	 11.630	22	0	28	3	0	6	0
215	IC 3960	194.78317 	  27.85500 	G	  6622	 0.022089 	    	15.4g	 11.736	82	1	59	7	9	10	1
216	SDSS J130039.75+275526.1	195.16566 	  27.92395 	PofG	  7503	 0.025028 	    	14.9g	 11.776	2	0	15	1	3	4	0
217	NGC 4906	195.16570 	  27.92390 	G	  7521	 0.025087 	    	15.09	 11.779	120	2	43	5	8	3	0
218	SDSS J125944.14+281034.7	194.93394 	  28.17632 	G	  8212	 0.027392 	    	18.54	 11.789	11	0	19	3	0	4	0
219	IC 4040	195.15804 	  28.05736 	G	  7840	 0.026151 	    	15.36	 11.802	140	5	86	10	9	11	0
220	GIN 768	194.73023 	  27.96470 	G	  5701	 0.019016 	    	16.2g	 11.839	72	0	37	4	9	6	0
221	2MASX J13001857+2748555	195.07738 	  27.81554 	G	  5360	 0.017879 	    	16.52	 11.899	21	0	46	3	0	6	0
222	IC 4042	195.17821 	  27.97139 	G	  6392	 0.021321 	    	15.28	 11.951	95	2	66	6	6	7	0
223	IC 4042A	195.17850 	  27.96311 	G	  8366	 0.027906 	    	15.7g	 12.000	59	0	24	2	6	3	0
224	GIN 760	194.87770 	  27.79142 	G	  7825	 0.026101 	    	16.5g	 12.029	55	1	37	3	5	6	0
225	SDSS J130030.95+280630.2	195.12898 	  28.10840 	G	  5203	 0.017355 	    	18.1g	 12.073	13	0	24	3	0	4	0
226	SDSS J125940.16+281045.6	194.91692 	  28.17939 	G	  5437	 0.018136 	    	18.0g	 12.081	10	0	15	2	0	4	1
227	[APS2006] J195.182205+27.98920	195.18221 	  27.98921 	G	  4840	 0.016144 	    	21.0R	 12.160	2	0	1	0	0	0	0
228	SDSS J130041.19+280242.4	195.17164 	  28.04512 	G	  8826	 0.029440 	    	18.63	 12.216	15	0	31	3	0	4	0
229	NGC 4895A	195.03798 	  28.17040 	G	  6781	 0.022619 	    	15.7g	 12.248	83	4	31	6	8	6	1
230	SDSS J130039.35+280411.0	195.16399 	  28.06973 	G	  6652	 0.022189 	    	21.6g	 12.394	1	0	16	1	0	4	1
231	SDSS J125901.89+275154.4	194.75788 	  27.86511 	G	  7555	 0.025200 	    	20.35	 12.446	9	0	11	1	0	0	0
232	2MASX J12593780+2746367	194.90762 	  27.77684 	G	  6786	 0.022636 	    	16.52	 12.457	21	0	42	3	0	6	0
233	2MASX J12592732+2747058	194.86377 	  27.78505 	G	  6618	 0.022075 	    	17.16	 12.647	19	0	40	3	0	6	1
234	SDSS J130044.10+280215.4	195.18377 	  28.03762 	G	  8889	 0.029650 	    	19.84	 12.699	5	0	16	2	0	4	0
235	SDSS J130042.51+280325.4	195.17716 	  28.05707 	G	  5817	 0.019403 	    	19.8g	 12.734	6	0	25	2	0	4	0
236	SDSS J130042.86+280313.8	195.17861 	  28.05384 	G	  6775	 0.022600 	    	19.2g	 12.738	9	0	26	2	0	4	0
237	[ALB2009] 22156	194.78900 	  27.82380 	G	  5066	 0.016900 	    	24.4B	 12.806	1	0	3	0	0	0	0
238	NGP9 F323-0923202	194.71156 	  27.99559 	G	  6715	 0.022399 	    	18.66	 12.819	10	0	16	2	0	0	0
239	SDSS J125850.82+280025.1	194.71176 	  28.00700 	G	  7471	 0.024920 	    	18.3g	 12.875	16	0	33	3	2	4	0
240	2MASX J13000626+2746332	195.02620 	  27.77580 	G	  6218	 0.020741 	    	15.32	 12.885	40	0	20	3	3	2	0
241	SDSS J130047.53+275829.9	195.19805 	  27.97499 	G	  5820	 0.019413 	    	20.9r	 12.993	3	0	16	1	0	4	0
242	SDSS J125855.50+275314.7	194.73125 	  27.88742 	G	  7945	 0.026500 	    	19.96	 13.011	8	0	17	2	0	4	0
243	MAPS-NGP O_323_0982454	195.05167 	  27.78167 	G	  6992	 0.023323 	    	16.33	 13.032	28	0	13	3	0	0	1
244	SDSS J130012.62+274654.6	195.05258 	  27.78183 	G	  7016	 0.023402 	    	16.4g	 13.042	0	0	0	0	2	0	2
245	SDSS J125944.92+274548.4	194.93719 	  27.76347 	G	  8094	 0.027000 	    	19.89	 13.052	8	0	17	2	0	4	0
246	NGC 4860	194.76625 	  28.12370 	G	  7980	 0.026618 	    	14.56	 13.094	133	2	60	6	11	11	0
247	NGC 4858	194.75850 	  28.11575 	G	  9436	 0.031475 	    	15.6g	 13.107	106	3	59	9	10	10	0
248	SDSS J130008.05+274623.9	195.03357 	  27.77332 	G	  8664	 0.028900 	    	17.2g	 13.149	21	0	28	3	2	4	0
249	2MASX J12592581+2811128	194.85758 	  28.18699 	G	  7718	 0.025744 	    	17.1g	 13.375	18	0	28	3	1	6	0
250	SDSS J130017.55+274703.9	195.07314 	  27.78443 	G	  7015	 0.023400 	    	17.7g	 13.384	15	0	33	3	0	4	0
251	IC 4044	195.19752 	  27.92218 	G	  8571	 0.028590 	    	16.1g	 13.429	36	0	37	4	6	6	0
252	[APS2006] J195.191376+28.05986	195.19138 	  28.05986 	G	  7919	 0.026415 	    	20.9R	 13.497	2	0	1	0	0	0	0
253	SDSS J125848.15+280107.4	194.70063 	  28.01872 	G	  7075	 0.023600 	    	18.60	 13.560	15	0	18	2	0	0	0
254	2MASX J13003334+2749266	195.13901 	  27.82427 	G	  8184	 0.027299 	    	16.43	 13.613	25	0	37	4	0	6	0
255	SDSS J125909.90+280952.1	194.79125 	  28.16447 	G	  8574	 0.028600 	    	18.88	 13.965	10	0	9	2	0	0	0
256	SDSS J125946.28+274446.6	194.94283 	  27.74628 	G	  9755	 0.032539 	    	17.7g	 14.067	16	0	13	2	3	0	0
257	2MASX J12595617+2744473	194.98380 	  27.74633 	G	  8883	 0.029630 	    	16.64	 14.149	22	0	37	4	0	6	0
258	2MASX J12585077+2805019	194.71152 	  28.08402 	G	  6103	 0.020357 	    	16.1g	 14.212	40	1	39	4	7	7	0
259	SDSS J125944.09+274434.9	194.93374 	  27.74304 	G	  7435	 0.024800 	    	20.39	 14.287	7	0	17	2	0	4	0
260	2MASX J13004459+2806026	195.18598 	  28.10063 	G	  6616	 0.022069 	    	16.69	 14.291	44	0	28	3	5	7	0
261	CGCG 160-251	195.14822 	  28.14613 	G	  5461	 0.018216 	    	16.14	 14.339	48	0	35	4	4	6	0
262	SDSS J130051.15+280249.6	195.21314 	  28.04713 	G	  6459	 0.021545 	    	16.6g	 14.351	7	0	24	2	0	4	0
263	IC 4051	195.21483 	  28.04281 	G	  8793	 0.029330 	    	14.66	 14.368	116	2	66	7	5	10	1
264	SDSS J130053.76+275805.7	195.22400 	  27.96825 	G	  5837	 0.019470 	    	18.78	 14.384	7	0	2	2	0	0	0
265	SDSS J130042.56+280658.6	195.17735 	  28.11630 	G	  6206	 0.020700 	    	17.8g	 14.407	10	0	19	3	0	4	0
266	SDSS J125916.39+274618.2	194.81829 	  27.77175 	G	  6296	 0.021000 	    	18.27	 14.420	9	0	31	2	0	4	0
267	2MASX J12592021+2811528	194.83418 	  28.19792 	G	  9439	 0.031485 	    	16.3g	 14.477	23	0	26	4	1	6	0
268	IC 3963	194.80624 	  27.77460 	G	  6849	 0.022846 	    	15.77	 14.602	74	1	44	5	4	10	0
269	NGC 4908	195.22692 	  28.00764 	G	  4994	 0.016658 	    	14.17	 14.607	172	5	61	7	12	12	1
270	IC 3949	194.73337 	  27.83336 	G	  7571	 0.025254 	    	15.13	 14.612	120	7	77	9	9	10	2
271	SDSS J125944.94+274413.9	194.93728 	  27.73722 	G	  5959	 0.019877 	    	17.36	 14.624	10	0	24	2	0	4	0
272	[APS2006] J195.212753+28.06322	195.21275 	  28.06322 	G	  6678	 0.022275 	    	21.9R	 14.629	2	0	1	0	0	0	0
273	SDSS J130047.67+280533.9	195.19863 	  28.09277 	G	  6775	 0.022600 	    	18.6r	 14.652	3	0	17	1	0	4	0
274	SDSS J125842.30+275819.7	194.67625 	  27.97216 	G	  6326	 0.021100 	    	19.81	 14.669	7	0	17	2	0	4	0
275	SDSS J125950.06+274407.3	194.95861 	  27.73537 	G	  7675	 0.025600 	    	18.9g	 14.714	7	0	17	2	0	4	0
276	SDSS J125915.36+274605.2	194.81405 	  27.76808 	G	  6315	 0.021065 	    	19.99	 14.723	9	0	25	1	0	4	0
277	NGC 4895	195.07471 	  28.20231 	G	  8492	 0.028326 	    	14.22	 14.785	108	3	54	8	9	12	0
278	IC 4045	195.20267 	  28.09078 	G	  6940	 0.023149 	    	14.96	 14.788	134	2	58	7	11	11	0
279	IC 3959	194.78417 	  27.78413 	G	  7088	 0.023643 	    	14.8g	 14.798	125	1	52	6	10	10	0
280	SDSS J125844.15+280256.3	194.68396 	  28.04897 	G	  8868	 0.029581 	    	18.2g	 14.826	10	0	9	2	2	0	0
281	SDSS J130048.04+280557.2	195.20019 	  28.09925 	G	  6236	 0.020800 	    	19.4g	 14.906	8	0	17	2	0	4	0
282	2MASX J12585660+2749189	194.73587 	  27.82199 	G	  8535	 0.028470 	    	17.4g	 14.932	21	0	40	3	3	6	0
283	2MASX J12585341+2807339	194.72267 	  28.12607 	G	  7000	 0.023349 	    	15.9g	 14.996	26	0	28	4	1	6	0
284	SDSS J125845.45+275247.8	194.68938 	  27.87994 	G	  8415	 0.028069 	    	19.01	 15.219	9	0	2	2	0	0	0
285	2MASX J13004540+2750076	195.18910 	  27.83551 	G	  8765	 0.029237 	    	17.25	 15.250	26	0	42	3	2	6	0
286	SDSS J125841.48+280243.3	194.67285 	  28.04537 	G	  5666	 0.018900 	    	19.8g	 15.337	7	0	17	2	0	4	0
287	2MASX J13000174+2743453	195.00713 	  27.72922 	GPair	  8041	 0.026822 	    	16.51	 15.352	13	0	11	1	0	2	0
288	2MASX J12592491+2744198	194.85388 	  27.73885 	G	  6062	 0.020221 	    	15.9g	 15.425	44	0	37	4	3	6	0
289	2MASX J12583899+2757136	194.66225 	  27.95386 	G	  6009	 0.020044 	    	17.2g	 15.486	20	0	13	2	2	2	0
290	SDSS J130050.99+275143.5	195.21249 	  27.86210 	G	  9324	 0.031100 	    	20.45	 15.488	6	0	17	2	0	4	0
291	SDSS J125843.45+275306.9	194.68107 	  27.88526 	G	  8124	 0.027100 	    	20.3g	 15.504	5	0	17	2	0	4	0
292	2MASX J12590685+2746209	194.77853 	  27.77247 	G	  6259	 0.020878 	    	17.5g	 15.538	13	0	35	2	2	6	0
293	SDSS J125846.12+275139.1	194.69217 	  27.86086 	G	  8805	 0.029370 	    	18.2g	 15.578	11	0	7	2	2	0	0
294	SDSS J130055.93+275354.6	195.23304 	  27.89850 	G	  6056	 0.020200 	    	17.46	 15.643	15	0	18	2	0	0	0
295	IC 3957	194.78122 	  27.76778 	G	  6336	 0.021135 	    	15.80	 15.682	107	2	47	4	7	10	0
296	SDSS J125856.37+274812.8	194.73490 	  27.80356 	G	  7864	 0.026231 	    	18.6g	 15.698	15	0	28	3	0	4	0
297	SDSS J130028.41+274540.4	195.11840 	  27.76125 	G	  6835	 0.022800 	    	20.01	 15.817	6	0	17	2	0	4	0
298	2MASX J12585306+2748479	194.72106 	  27.81342 	G	  5496	 0.018333 	    	16.4g	 15.866	33	0	38	4	4	6	0
299	2MASX J13000297+2814253	195.01253 	  28.24031 	G	  7684	 0.025631 	    	16.7g	 15.902	30	0	28	4	4	6	1
300	SDSS J130002.33+274311.0	195.00974 	  27.71974 	G	  5606	 0.018700 	    	19.90	 15.937	7	0	17	2	0	4	0
301	SDSS J130045.10+274845.3	195.18794 	  27.81259 	G	  5816	 0.019400 	    	19.55	 16.028	6	0	17	2	0	4	0
302	SDSS J125957.75+281447.9	194.99063 	  28.24667 	G	  6712	 0.022389 	    	14.3g	 16.091	3	0	15	1	3	4	1
303	2MASX J13003251+2745576	195.13547 	  27.76615 	G	  6697	 0.022339 	    	16.4g	 16.101	31	0	42	4	5	6	0
304	NGC 4881	194.99000 	  28.24739 	G	  6740	 0.022482 	    	14.59	 16.130	168	3	62	6	10	7	0
305	SDSS J125947.14+274237.1	194.94644 	  27.71031 	G	  8439	 0.028149 	    	14.6g	 16.218	2	0	15	1	1	4	0
306	CGCG 160-079	194.94640 	  27.71030 	G	  8419	 0.028083 	    	15.1 	 16.219	58	0	24	6	5	4	0
307	2MASX J12585766+2747079	194.74011 	  27.78544 	G	  6894	 0.022996 	    	16.4g	 16.261	45	0	45	5	1	6	0
308	2MASX J12585464+2747439	194.72764 	  27.79561 	G	  6471	 0.021584 	    	17.2g	 16.305	15	0	35	3	3	6	0
309	CGCG 160-261	195.24691 	  27.89984 	G	  6896	 0.023003 	    	15.3g	 16.319	66	0	42	5	7	7	0
310	SDSS J125951.78+281511.8	194.96579 	  28.25329 	G	  8694	 0.029000 	    	20.16	 16.378	6	0	17	2	0	4	0
311	SDSS J125852.93+274757.2	194.72055 	  27.79924 	G	  8964	 0.029900 	    	20.42	 16.438	8	0	17	2	0	4	0
312	SDSS J125834.48+280035.2	194.64370 	  28.00979 	G	  6356	 0.021200 	    	20.02	 16.476	7	0	17	2	0	4	0
313	MAPS-NGP O_323_1038033	195.05304 	  27.71969 	GPair	  4947	 0.016500 	    	18.43	 16.529	6	0	4	2	0	0	0
314	SDSS J125944.56+281523.5	194.93567 	  28.25653 	G	  7861	 0.026222 	    	18.5g	 16.583	5	0	2	2	2	0	0
315	SDSS J125848.72+274837.5	194.70302 	  27.81043 	G	  5928	 0.019775 	    	14.8g	 16.727	0	0	15	1	3	4	0
316	IC 3946	194.70300 	  27.81040 	G	  5865	 0.019563 	    	15.1 	 16.729	74	2	40	6	7	5	0
317	SDSS J130005.94+281508.7	195.02542 	  28.25194 	G	  7259	 0.024213 	    	22.7g	 16.729	17	0	7	3	0	4	0
318	SDSS J130054.76+275031.3	195.22821 	  27.84203 	G	  7082	 0.023623 	    	16.83	 16.797	25	0	28	3	1	4	0
319	SDSS J130052.72+274932.3	195.21967 	  27.82565 	G	  4966	 0.016566 	    	17.9g	 16.925	7	0	17	3	2	4	0
320	NGC 4907	195.20335 	  28.15834 	G	  5879	 0.019610 	    	14.40	 17.017	87	2	56	7	5	11	1
321	IC 3947	194.71707 	  27.78506 	G	  5682	 0.018953 	    	15.5 	 17.147	82	1	47	5	4	6	0
322	SDSS J125918.35+274256.6	194.82648 	  27.71575 	G	  6681	 0.022285 	    	17.6g	 17.246	15	0	19	3	3	4	0
323	SDSS J125836.08+275222.4	194.65033 	  27.87289 	G	  7135	 0.023800 	    	18.71	 17.293	8	0	2	2	0	0	0
324	SDSS J130017.40+274241.4	195.07250 	  27.71150 	G	  7195	 0.024000 	    	19.57	 17.345	11	0	9	2	0	0	0
325	2MASX J12583190+2802587	194.63296 	  28.04962 	G	  5710	 0.019046 	    	16.4g	 17.447	33	0	33	4	6	6	0
326	CGCG 160-065	194.62585 	  28.01475 	G	  7145	 0.023833 	    	14.10	 17.448	83	0	50	8	9	11	0
327	SDSS J130052.49+274817.8	195.21874 	  27.80497 	G	  6834	 0.022795 	    	18.3g	 17.598	16	0	31	3	2	4	0
328	SDSS J130022.19+281449.5	195.09246 	  28.24710 	G	  7965	 0.026568 	    	17.29	 17.616	13	0	22	3	0	4	0
329	2MASX J12584070+2749366	194.66973 	  27.82692 	G	  6177	 0.020604 	    	17.2g	 17.620	22	0	28	3	0	6	0
330	SDSS J130104.82+275330.3	195.27008 	  27.89175 	G	  5774	 0.019260 	    	17.33	 17.637	13	0	2	2	0	0	0
331	SDSS J130105.65+280343.3	195.27356 	  28.06205 	G	  7405	 0.024700 	    	17.8g	 17.673	13	0	17	3	0	4	0
332	SDSS J130035.58+274430.5	195.14827 	  27.74182 	G	  8544	 0.028500 	    	23.3g	 17.679	2	0	8	1	0	4	0
333	2MASX J12583671+2750576	194.65313 	  27.84949 	G	  6159	 0.020545 	    	17.9g	 17.733	13	0	31	3	3	6	1
334	SDSS J125914.99+281503.6	194.81246 	  28.25101 	G	  7483	 0.024961 	    	16.7g	 17.849	19	0	19	3	0	4	0
335	IC 3943	194.65146 	  28.11374 	G	  6789	 0.022646 	    	15.6 	 17.852	48	0	37	6	3	6	1
336	SDSS J125831.07+275343.8	194.62948 	  27.89551 	G	  6804	 0.022696 	    	19.37	 17.888	7	0	17	3	0	4	0
337	CGCG 160-214	194.75758 	  28.22522 	G	  8017	 0.026742 	    	15.0g	 17.955	54	0	42	6	7	6	0
338	SDSS J130109.43+280159.2	195.28931 	  28.03311 	G	  7013	 0.023393 	    	16.66	 18.097	22	0	17	3	3	4	0
339	2MASX J13000626+2741072	195.02606 	  27.68531 	G	  7537	 0.025141 	    	16.1g	 18.135	24	0	31	2	5	6	0
340	SDSS J130026.25+274241.3	195.10940 	  27.71150 	G	  6535	 0.021800 	    	20.26	 18.153	6	0	17	2	0	4	0
341	SDSS J125838.16+274921.3	194.65900 	  27.82258 	G	  5418	 0.018071 	    	17.9g	 18.241	12	0	4	2	2	0	0
342	SDSS J125927.65+281633.4	194.86524 	  28.27595 	G	  5696	 0.019000 	    	20.6g	 18.321	6	0	17	2	0	4	0
343	NGC 4911A	195.22549 	  27.78372 	G	  8359	 0.027883 	    	15.9g	 18.667	27	0	24	3	4	4	0
344	SDSS J125833.77+275012.3	194.64071 	  27.83677 	G	  4617	 0.015400 	    	18.65	 18.667	12	0	24	3	0	4	0
345	SDSS J125919.67+281626.8	194.83198 	  28.27412 	G	  5786	 0.019300 	    	20.76	 18.740	6	0	17	2	0	4	0
346	NGC 4911	195.23366 	  27.79084 	G	  7985	 0.026635 	    	13.55	 18.741	171	5	93	10	11	12	0
347	SDSS J125854.46+281322.7	194.72692 	  28.22297 	G	  7096	 0.023670 	    	18.2g	 18.832	6	0	17	3	2	4	0
348	2MASX J12592611+2817148	194.85896 	  28.28754 	G	  8005	 0.026702 	    	16.8g	 19.078	19	0	28	4	4	6	0
349	SDSS J130032.46+281521.8	195.13528 	  28.25607 	G	  6279	 0.020944 	    	18.38	 19.141	8	0	17	3	0	4	0
350	2MASX J13011362+2754512	195.30678 	  27.91427 	G	  5852	 0.019520 	    	16.86	 19.173	34	1	27	3	4	7	0
351	NGC 4850	194.59100 	  27.96772 	G	  6022	 0.020087 	    	15.0g	 19.193	97	2	54	9	8	11	0
352	SDSS J125841.63+281107.8	194.67346 	  28.18550 	G	  8023	 0.026761 	    	17.7g	 19.237	1	0	0	0	2	0	0
353	SDSS J125918.59+281655.6	194.82750 	  28.28212 	G	  7015	 0.023400 	    	19.39	 19.272	7	0	17	2	0	4	0
354	SDSS J130045.54+274411.2	195.18978 	  27.73647 	G	  7045	 0.023500 	    	20.54	 19.297	7	0	17	2	0	4	0
355	2MASX J12594132+2739347	194.92216 	  27.65984 	G	  6790	 0.022649 	    	16.2g	 19.312	23	0	33	4	4	6	0
356	SDSS J125845.54+274514.0	194.68975 	  27.75389 	G	  6665	 0.022232 	    	18.49	 19.489	18	0	9	2	0	0	0
357	SDSS J125842.58+274537.8	194.67746 	  27.76051 	G	  8476	 0.028273 	    	17.1g	 19.692	24	0	19	3	2	4	0
358	MAPS-NGP O_323_1039345	195.21208 	  27.74292 	G	  8132	 0.027125 	    	17.04	 19.806	18	0	13	2	0	0	1
359	SDSS J130051.10+274434.8	195.21292 	  27.74300 	G	  8120	 0.027087 	    	17.3g	 19.833	1	0	0	0	3	0	1
360	2MASX J12582200+2753317	194.59164 	  27.89229 	G	  7337	 0.024474 	    	16.9g	 19.869	15	0	26	3	0	6	0
361	2MASX J12582231+2753057	194.59283 	  27.88478 	G	  4366	 0.014563 	    	17.9g	 19.934	13	0	25	3	3	6	0
362	SDSS J130119.99+275739.7	195.33331 	  27.96103 	G	  7891	 0.026321 	    	18.0g	 20.191	7	0	17	3	0	4	0
363	CGCG 160-092	195.28847 	  27.81833 	G	  5965	 0.019897 	    	15.7 	 20.281	61	0	29	7	2	7	0
364	SDSS J125909.54+281712.1	194.78975 	  28.28669 	G	  6805	 0.022700 	    	20.64	 20.296	7	0	2	1	0	0	0
365	SDSS J125835.43+274630.1	194.64763 	  27.77504 	G	  6056	 0.020200 	    	20.27	 20.353	8	0	17	2	0	4	0
366	2MASX J12582555+2807437	194.60575 	  28.12897 	G	  8473	 0.028263 	    	16.6g	 20.426	11	0	26	3	3	6	0
367	2MASX J12581739+2802237	194.57253 	  28.04008 	G	  6205	 0.020698 	    	17.19	 20.464	13	0	25	3	0	6	0
368	SDSS J125935.04+273829.3	194.89600 	  27.64149 	G	  8544	 0.028500 	    	19.74	 20.567	6	0	17	2	0	4	0
369	SDSS J125819.72+280541.4	194.58217 	  28.09483 	G	  7183	 0.023960 	    	17.6g	 20.797	7	0	2	2	2	0	0
370	SDSS J130117.84+280549.4	195.32435 	  28.09707 	G	  8030	 0.026785 	    	18.66	 20.876	8	0	17	3	0	4	0
371	CGCG 160-093	195.29459 	  27.80291 	G	  6708	 0.022375 	    	15.7 	 21.022	42	0	29	6	3	8	0
372	SDSS J130119.31+275137.7	195.33048 	  27.86048 	G	  8209	 0.027382 	    	17.28	 21.274	14	0	17	3	0	4	0
373	SDSS J125837.37+281310.2	194.65574 	  28.21952 	G	  6835	 0.022800 	    	18.89	 21.283	8	0	19	3	0	4	0
374	SDSS J125844.32+274251.6	194.68469 	  27.71436 	G	  7465	 0.024900 	    	19.5g	 21.391	8	0	17	2	0	4	0
375	SDSS J125955.07+282013.1	194.97946 	  28.33708 	G	  7825	 0.026100 	    	16.88	 21.438	4	0	2	0	0	0	0
376	SDSS J125848.60+274159.8	194.70251 	  27.69996 	G	  7075	 0.023600 	    	19.2g	 21.446	7	0	17	2	0	4	0
377	SDSS J125818.20+275054.5	194.57587 	  27.84849 	G	  7581	 0.025287 	    	17.3g	 21.504	14	0	17	3	2	4	0
378	2MASX J12581141+2756235	194.54763 	  27.93995 	G	  8520	 0.028420 	    	16.80	 21.616	20	0	26	3	3	6	0
379	NGC 4851	194.59044 	  28.14876 	G	  7861	 0.026221 	    	15.5g	 21.683	41	1	24	4	6	6	0
380	CGCG 160-061 NED02	194.59232 	  28.15214 	G	  6707	 0.022372 	    	16.1g	 21.690	24	0	15	4	2	4	0
381	2MASX J13012713+2759566	195.36311 	  27.99920 	G	  7652	 0.025524 	    	16.49	 21.762	27	0	24	3	3	6	0
382	2MASX J13011908+2807411	195.32942 	  28.12814 	G	  6834	 0.022796 	    	17.29	 21.814	11	0	26	3	0	6	0
383	SDSS J130014.56+273743.2	195.06071 	  27.62867 	G	  6026	 0.020100 	    	20.27	 21.874	5	0	17	2	0	4	0
384	SDSS J125917.15+273803.0	194.82149 	  27.63418 	G	  5306	 0.017700 	    	18.6g	 21.922	8	0	17	2	0	4	0
385	SDSS J125811.65+275337.2	194.54855 	  27.89367 	G	  5729	 0.019111 	    	19.23	 22.059	6	0	17	3	2	4	0
386	B2 1256+28A	194.72321 	  28.28897 	G	  7855	 0.026200 	    	17.43	 22.139	18	0	8	6	0	0	0
387	NGC 4919	195.32330 	  27.80909 	G	  7334	 0.024464 	    	15.08	 22.172	75	2	44	7	7	11	0
388	NGC 4921	195.35896 	  27.88594 	G	  5482	 0.018286 	    	13.04	 22.260	152	5	72	9	10	11	0
389	2MASX J13012843+2755357	195.36860 	  27.92657 	G	  7491	 0.024987 	    	17.6g	 22.268	9	0	26	3	1	6	0
390	SDSS J130051.30+274121.0	195.21378 	  27.68917 	G	  8184	 0.027300 	    	19.37	 22.299	9	0	24	3	0	4	0
391	MRK 0058	194.77200 	  27.64458 	G	  5554	 0.018526 	    	15.12	 22.328	117	4	74	10	13	11	1
392	IC 0839	194.56269 	  28.12590 	G	  7466	 0.024904 	    	15.4g	 22.428	44	0	32	7	4	6	0
393	SDSS J125947.14+273619.9	194.94642 	  27.60553 	G	  7555	 0.025200 	    	19.65	 22.504	5	0	2	1	0	0	0
394	2MASX J13002236+2737245	195.09325 	  27.62357 	G	  7580	 0.025284 	    	16.76	 22.677	16	0	28	3	0	6	0
395	SDSS J125811.11+275136.9	194.54631 	  27.86027 	G	  6873	 0.022926 	    	18.2g	 22.733	8	0	17	3	0	4	0
396	SDSS J125959.26+273611.9	194.99694 	  27.60333 	G	  6635	 0.022132 	    	19.43	 22.754	9	0	19	3	0	4	0
397	NGC 4854	194.69751 	  27.67474 	G	  8374	 0.027933 	    	14.6g	 22.811	91	2	51	7	8	8	0
398	SDSS J125900.40+273838.3	194.75167 	  27.64399 	G	  8043	 0.026829 	    	19.47	 22.844	8	0	17	2	0	4	0
399	KUG 1258+279A	195.14058 	  27.63767 	G	  7476	 0.024937 	    	15.68	 22.857	101	2	64	8	8	8	1
400	2MASX J12583099+2814007	194.62900 	  28.23363 	G	  7292	 0.024323 	    	17.1g	 22.901	8	0	26	3	2	6	0
401	2MASX J13002763+2737306	195.11522 	  27.62523 	G	  5876	 0.019600 	    	17.2g	 22.994	12	0	28	3	2	6	0
402	SDSS J125816.52+274809.2	194.56886 	  27.80257 	G	  5715	 0.019063 	    	18.74	 22.997	11	0	22	3	0	4	0
403	2MASX J12584394+2816578	194.68296 	  28.28268 	G	  7597	 0.025341 	    	16.7g	 23.079	13	0	26	4	2	6	0
404	SDSS J130111.22+274433.0	195.29676 	  27.74252 	G	  7383	 0.024627 	    	19.13	 23.165	8	0	15	2	0	4	0
